3.6900e+02,7.6390e-01
3.7000e+02,7.5841e-01
3.7100e+02,7.5415e-01
3.7200e+02,7.5495e-01
3.7300e+02,7.7989e-01
3.7400e+02,8.2350e-01
3.7500e+02,7.7013e-01
3.7600e+02,7.8186e-01
3.7700e+02,7.8579e-01
3.7800e+02,7.4327e-01
3.7900e+02,7.6740e-01
3.8000e+02,7.3627e-01
3.8100e+02,7.5684e-01
3.8200e+02,7.2666e-01
3.8300e+02,7.4497e-01
3.8400e+02,7.2189e-01
3.8500e+02,7.3168e-01
3.8600e+02,7.1973e-01
3.8700e+02,7.2170e-01
3.8800e+02,7.1364e-01
3.8900e+02,7.1271e-01
3.9000e+02,7.0981e-01
3.9100e+02,7.0294e-01
3.9200e+02,7.0475e-01
3.9300e+02,6.9756e-01
3.9400e+02,6.9679e-01
3.9500e+02,6.9089e-01
3.9600e+02,6.9133e-01
3.9700e+02,6.8528e-01
3.9800e+02,6.8348e-01
3.9900e+02,6.7901e-01
4.0000e+02,6.7800e-01
4.0100e+02,6.7355e-01
4.0200e+02,6.7152e-01
4.0300e+02,6.6659e-01
4.0400e+02,6.6503e-01
4.0500e+02,6.6019e-01
4.0600e+02,6.5892e-01
4.0700e+02,6.5422e-01
4.0800e+02,6.5281e-01
4.0900e+02,6.4875e-01
4.1000e+02,6.4684e-01
4.1100e+02,6.4516e-01
4.1200e+02,6.4862e-01
4.1300e+02,6.7644e-01
4.1400e+02,7.3985e-01
4.1500e+02,6.9360e-01
4.1600e+02,6.3568e-01
4.1700e+02,6.9040e-01
4.1800e+02,6.3629e-01
4.1900e+02,6.5503e-01
4.2000e+02,6.4292e-01
4.2100e+02,6.3552e-01
4.2200e+02,6.4214e-01
4.2300e+02,6.2633e-01
4.2400e+02,6.3452e-01
4.2500e+02,6.1901e-01
4.2600e+02,6.2973e-01
4.2700e+02,6.1458e-01
4.2800e+02,6.2427e-01
4.2900e+02,6.0905e-01
4.3000e+02,6.1962e-01
4.3100e+02,6.0615e-01
4.3200e+02,6.1387e-01
4.3300e+02,6.0319e-01
4.3400e+02,6.0852e-01
4.3500e+02,6.0108e-01
4.3600e+02,6.0304e-01
4.3700e+02,5.9837e-01
4.3800e+02,5.9837e-01
4.3900e+02,5.9566e-01
4.4000e+02,5.9389e-01
4.4100e+02,5.9252e-01
4.4200e+02,5.8973e-01
4.4300e+02,5.8933e-01
4.4400e+02,5.8569e-01
4.4500e+02,5.8594e-01
4.4600e+02,5.8171e-01
4.4700e+02,5.8215e-01
4.4800e+02,5.7803e-01
4.4900e+02,5.7798e-01
4.5000e+02,5.7458e-01
4.5100e+02,5.7335e-01
4.5200e+02,5.7105e-01
4.5300e+02,5.6878e-01
4.5400e+02,5.6695e-01
4.5500e+02,5.6472e-01
4.5600e+02,5.6217e-01
4.5700e+02,5.6078e-01
4.5800e+02,5.5745e-01
4.5900e+02,5.5609e-01
4.6000e+02,5.5347e-01
4.6100e+02,5.5111e-01
4.6200e+02,5.4985e-01
4.6300e+02,5.4930e-01
4.6400e+02,5.5306e-01
4.6500e+02,5.6691e-01
4.6600e+02,5.8351e-01
4.6700e+02,5.7025e-01
4.6800e+02,5.3635e-01
4.6900e+02,5.4541e-01
4.7000e+02,5.5710e-01
4.7100e+02,5.3304e-01
4.7200e+02,5.3212e-01
4.7300e+02,5.4089e-01
4.7400e+02,5.2565e-01
4.7500e+02,5.2449e-01
4.7600e+02,5.2686e-01
4.7700e+02,5.1794e-01
4.7800e+02,5.1721e-01
4.7900e+02,5.1480e-01
4.8000e+02,5.1061e-01
4.8100e+02,5.0933e-01
4.8200e+02,5.0464e-01
4.8300e+02,5.0242e-01
4.8400e+02,5.0093e-01
4.8500e+02,4.9648e-01
4.8600e+02,4.9354e-01
4.8700e+02,4.9128e-01
4.8800e+02,4.8875e-01
4.8900e+02,4.8618e-01
4.9000e+02,4.8186e-01
4.9100e+02,4.7828e-01
4.9200e+02,4.7733e-01
4.9300e+02,4.7516e-01
4.9400e+02,4.7047e-01
4.9500e+02,4.6694e-01
4.9600e+02,4.6532e-01
4.9700e+02,4.6297e-01
4.9800e+02,4.5876e-01
4.9900e+02,4.5496e-01
5.0000e+02,4.5346e-01
5.0100e+02,4.5572e-01
5.0200e+02,4.6741e-01
5.0300e+02,5.0258e-01
5.0400e+02,5.5739e-01
5.0500e+02,5.4353e-01
5.0600e+02,4.4684e-01
5.0700e+02,4.6474e-01
5.0800e+02,4.9404e-01
5.0900e+02,4.3544e-01
5.1000e+02,4.5827e-01
5.1100e+02,4.4998e-01
5.1200e+02,4.2957e-01
5.1300e+02,4.4102e-01
5.1400e+02,4.2220e-01
5.1500e+02,4.2420e-01
5.1600e+02,4.1569e-01
5.1700e+02,4.1476e-01
5.1800e+02,4.0394e-01
5.1900e+02,4.0722e-01
5.2000e+02,3.9473e-01
5.2100e+02,3.9384e-01
5.2200e+02,3.9190e-01
5.2300e+02,3.7844e-01
5.2400e+02,3.8577e-01
5.2500e+02,3.7161e-01
5.2600e+02,3.7047e-01
5.2700e+02,3.6910e-01
5.2800e+02,3.5771e-01
5.2900e+02,3.5886e-01
5.3000e+02,3.5297e-01
5.3100e+02,3.4498e-01
5.3200e+02,3.4537e-01
5.3300e+02,3.3915e-01
5.3400e+02,3.3086e-01
5.3500e+02,3.3134e-01
5.3600e+02,3.2716e-01
5.3700e+02,3.1858e-01
5.3800e+02,3.1676e-01
5.3900e+02,3.1499e-01
5.4000e+02,3.0828e-01
5.4100e+02,3.0205e-01
5.4200e+02,2.9989e-01
5.4300e+02,3.0230e-01
5.4400e+02,3.1294e-01
5.4500e+02,3.5348e-01
5.4600e+02,4.5407e-01
5.4700e+02,5.3567e-01
5.4800e+02,3.5860e-01
5.4900e+02,3.3932e-01
5.5000e+02,4.1112e-01
5.5100e+02,2.9156e-01
5.5200e+02,3.7021e-01
5.5300e+02,3.0448e-01
5.5400e+02,3.2722e-01
5.5500e+02,3.0628e-01
5.5600e+02,3.0064e-01
5.5700e+02,3.0443e-01
5.5800e+02,2.8504e-01
5.5900e+02,2.9701e-01
5.6000e+02,2.7440e-01
5.6100e+02,2.8850e-01
5.6200e+02,2.6753e-01
5.6300e+02,2.7930e-01
5.6400e+02,2.6306e-01
5.6500e+02,2.6961e-01
5.6600e+02,2.5919e-01
5.6700e+02,2.6092e-01
5.6800e+02,2.5580e-01
5.6900e+02,2.5283e-01
5.7000e+02,2.5178e-01
5.7100e+02,2.4628e-01
5.7200e+02,2.4741e-01
5.7300e+02,2.4073e-01
5.7400e+02,2.4246e-01
5.7500e+02,2.3569e-01
5.7600e+02,2.3785e-01
5.7700e+02,2.3088e-01
5.7800e+02,2.3319e-01
5.7900e+02,2.2642e-01
5.8000e+02,2.2788e-01
5.8100e+02,2.2339e-01
5.8200e+02,2.2171e-01
5.8300e+02,2.2097e-01
5.8400e+02,2.1623e-01
5.8500e+02,2.1759e-01
5.8600e+02,2.1311e-01
5.8700e+02,2.1459e-01
5.8800e+02,2.1536e-01
5.8900e+02,2.2531e-01
5.9000e+02,2.5033e-01
5.9100e+02,2.9506e-01
5.9200e+02,3.1937e-01
5.9300e+02,2.5739e-01
5.9400e+02,1.9901e-01
5.9500e+02,2.3815e-01
5.9600e+02,2.5258e-01
5.9700e+02,1.9928e-01
5.9800e+02,2.1161e-01
5.9900e+02,2.3014e-01
6.0000e+02,1.9481e-01
6.0100e+02,2.0166e-01
6.0200e+02,2.1304e-01
6.0300e+02,1.8718e-01
6.0400e+02,1.9594e-01
6.0500e+02,1.9901e-01
6.0600e+02,1.8106e-01
6.0700e+02,1.8976e-01
6.0800e+02,1.8832e-01
6.0900e+02,1.7550e-01
6.1000e+02,1.8338e-01
6.1100e+02,1.7976e-01
6.1200e+02,1.7048e-01
6.1300e+02,1.7653e-01
6.1400e+02,1.7295e-01
6.1500e+02,1.6546e-01
6.1600e+02,1.6947e-01
6.1700e+02,1.6750e-01
6.1800e+02,1.6070e-01
6.1900e+02,1.6245e-01
6.2000e+02,1.6242e-01
6.2100e+02,1.5697e-01
6.2200e+02,1.5564e-01
6.2300e+02,1.5686e-01
6.2400e+02,1.5406e-01
6.2500e+02,1.5054e-01
6.2600e+02,1.5022e-01
6.2700e+02,1.5009e-01
6.2800e+02,1.4775e-01
6.2900e+02,1.4516e-01
6.3000e+02,1.4417e-01
6.3100e+02,1.4362e-01
6.3200e+02,1.4227e-01
6.3300e+02,1.4053e-01
6.3400e+02,1.3906e-01
6.3500e+02,1.3781e-01
6.3600e+02,1.3648e-01
6.3700e+02,1.3516e-01
6.3800e+02,1.3408e-01
6.3900e+02,1.3329e-01
6.4000e+02,1.3274e-01
6.4100e+02,1.3228e-01
6.4200e+02,1.3168e-01
6.4300e+02,1.3114e-01
6.4400e+02,1.3066e-01
6.4500e+02,1.3086e-01
6.4600e+02,1.3187e-01
6.4700e+02,1.3483e-01
6.4800e+02,1.3946e-01
6.4900e+02,1.4725e-01
6.5000e+02,1.5227e-01
6.5100e+02,1.5290e-01
6.5200e+02,1.4067e-01
6.5300e+02,1.2699e-01
6.5400e+02,1.2306e-01
6.5500e+02,1.3126e-01
6.5600e+02,1.4094e-01
6.5700e+02,1.3793e-01
6.5800e+02,1.2781e-01
6.5900e+02,1.2174e-01
6.6000e+02,1.2433e-01
6.6100e+02,1.2582e-01
6.6200e+02,1.1881e-01
6.6300e+02,1.1140e-01
6.6400e+02,1.1167e-01
6.6500e+02,1.1627e-01
6.6600e+02,1.1734e-01
6.6700e+02,1.1360e-01
6.6800e+02,1.1143e-01
6.6900e+02,1.1369e-01
6.7000e+02,1.1669e-01
6.7100e+02,1.1703e-01
6.7200e+02,1.1452e-01
6.7300e+02,1.1356e-01
6.7400e+02,1.1522e-01
6.7500e+02,1.1717e-01
6.7600e+02,1.1663e-01
6.7700e+02,1.1292e-01
6.7800e+02,1.0895e-01
6.7900e+02,1.0665e-01
6.8000e+02,1.0521e-01
6.8100e+02,1.0325e-01
6.8200e+02,1.0026e-01
6.8300e+02,9.7816e-02
6.8400e+02,9.7019e-02
6.8500e+02,9.7719e-02
6.8600e+02,9.8995e-02
6.8700e+02,9.9994e-02
6.8800e+02,1.0075e-01
6.8900e+02,1.0144e-01
6.9000e+02,1.0295e-01
6.9100e+02,1.0561e-01
6.9200e+02,1.0970e-01
6.9300e+02,1.1402e-01
6.9400e+02,1.1682e-01
6.9500e+02,1.1502e-01
6.9600e+02,1.0784e-01
6.9700e+02,9.7771e-02
6.9800e+02,9.0121e-02
6.9900e+02,8.8576e-02
7.0000e+02,9.2179e-02
7.0100e+02,9.6595e-02
7.0200e+02,9.7739e-02
7.0300e+02,9.4399e-02
7.0400e+02,8.9058e-02
7.0500e+02,8.5321e-02
7.0600e+02,8.4926e-02
7.0700e+02,8.6909e-02
7.0800e+02,8.8981e-02
7.0900e+02,8.9332e-02
7.1000e+02,8.7601e-02
7.1100e+02,8.4871e-02
7.1200e+02,8.2775e-02
7.1300e+02,8.2564e-02
7.1400e+02,8.4838e-02
7.1500e+02,9.0813e-02
7.1600e+02,1.0288e-01
7.1700e+02,1.2861e-01
7.1800e+02,1.6615e-01
7.1900e+02,2.0693e-01
7.2000e+02,1.7028e-01
7.2100e+02,9.8550e-02
7.2200e+02,9.0530e-02
7.2300e+02,1.3519e-01
7.2400e+02,1.1947e-01
7.2500e+02,7.8222e-02
7.2600e+02,1.0674e-01
7.2700e+02,1.1411e-01
7.2800e+02,7.8804e-02
7.2900e+02,9.4788e-02
7.3000e+02,1.0151e-01
7.3100e+02,7.7834e-02
7.3200e+02,9.0684e-02
7.3300e+02,9.0789e-02
7.3400e+02,7.5344e-02
7.3500e+02,8.7288e-02
7.3600e+02,8.3744e-02
7.3700e+02,7.3980e-02
7.3800e+02,8.2928e-02
7.3900e+02,7.8183e-02
7.4000e+02,7.3496e-02
7.4100e+02,7.9245e-02
7.4200e+02,7.3729e-02
7.4300e+02,7.2056e-02
7.4400e+02,7.5860e-02
7.4500e+02,7.0846e-02
7.4600e+02,7.0509e-02
7.4700e+02,7.2662e-02
7.4800e+02,6.8268e-02
7.4900e+02,6.8701e-02
7.5000e+02,7.0342e-02
7.5100e+02,6.6597e-02
7.5200e+02,6.6766e-02
7.5300e+02,6.8022e-02
7.5400e+02,6.5054e-02
7.5500e+02,6.4906e-02
7.5600e+02,6.6131e-02
7.5700e+02,6.3942e-02
7.5800e+02,6.3172e-02
7.5900e+02,6.4120e-02
7.6000e+02,6.2703e-02
7.6100e+02,6.1536e-02
7.6200e+02,6.2150e-02
7.6300e+02,6.1496e-02
7.6400e+02,6.0231e-02
7.6500e+02,6.0388e-02
7.6600e+02,6.0268e-02
7.6700e+02,5.9161e-02
7.6800e+02,5.8815e-02
7.6900e+02,5.8965e-02
7.7000e+02,5.8355e-02
7.7100e+02,5.7783e-02
7.7200e+02,5.8078e-02
7.7300e+02,5.8538e-02
7.7400e+02,5.9211e-02
7.7500e+02,6.1632e-02
7.7600e+02,6.7413e-02
7.7700e+02,7.8705e-02
7.7800e+02,9.9147e-02
7.7900e+02,1.2910e-01
7.8000e+02,1.5052e-01
7.8100e+02,1.3084e-01
7.8200e+02,7.6517e-02
7.8300e+02,5.4582e-02
7.8400e+02,8.3887e-02
7.8500e+02,9.8645e-02
7.8600e+02,6.8654e-02
7.8700e+02,5.4062e-02
7.8800e+02,7.5383e-02
7.8900e+02,7.6152e-02
7.9000e+02,5.4774e-02
7.9100e+02,5.8566e-02
7.9200e+02,7.0156e-02
7.9300e+02,5.8536e-02
7.9400e+02,5.1901e-02
7.9500e+02,6.1735e-02
7.9600e+02,5.9455e-02
7.9700e+02,5.0313e-02
7.9800e+02,5.4791e-02
7.9900e+02,5.7919e-02
8.0000e+02,5.0663e-02
8.0100e+02,4.9911e-02
8.0200e+02,5.4602e-02
8.0300e+02,5.1384e-02
8.0400e+02,4.7389e-02
8.0500e+02,5.0303e-02
8.0600e+02,5.1204e-02
8.0700e+02,4.7269e-02
8.0800e+02,4.6558e-02
8.0900e+02,4.8927e-02
8.1000e+02,4.7956e-02
8.1100e+02,4.5271e-02
8.1200e+02,4.5677e-02
8.1300e+02,4.6913e-02
8.1400e+02,4.5589e-02
8.1500e+02,4.3981e-02
8.1600e+02,4.4413e-02
8.1700e+02,4.4945e-02
8.1800e+02,4.3879e-02
8.1900e+02,4.2752e-02
8.2000e+02,4.2942e-02
8.2100e+02,4.3290e-02
8.2200e+02,4.2590e-02
8.2300e+02,4.1590e-02
8.2400e+02,4.1387e-02
8.2500e+02,4.1637e-02
8.2600e+02,4.1399e-02
8.2700e+02,4.0662e-02
8.2800e+02,4.0148e-02
8.2900e+02,4.0099e-02
8.3000e+02,4.0059e-02
8.3100e+02,3.9667e-02
8.3200e+02,3.9103e-02
8.3300e+02,3.8741e-02
8.3400e+02,3.8640e-02
8.3500e+02,3.8542e-02
8.3600e+02,3.8251e-02
8.3700e+02,3.7830e-02
8.3800e+02,3.7476e-02
8.3900e+02,3.7278e-02
8.4000e+02,3.7169e-02
8.4100e+02,3.7040e-02
8.4200e+02,3.6864e-02
8.4300e+02,3.6734e-02
8.4400e+02,3.6835e-02
8.4500e+02,3.7421e-02
8.4600e+02,3.9002e-02
8.4700e+02,4.2541e-02
8.4800e+02,5.0585e-02
8.4900e+02,6.6877e-02
8.5000e+02,9.9806e-02
8.5100e+02,1.4179e-01
8.5200e+02,1.7451e-01
8.5300e+02,1.2428e-01
8.5400e+02,4.8774e-02
8.5500e+02,4.5930e-02
8.5600e+02,9.2750e-02
8.5700e+02,8.0464e-02
8.5800e+02,3.6003e-02
8.5900e+02,5.7544e-02
8.6000e+02,7.4216e-02
8.6100e+02,3.9735e-02
8.6200e+02,4.5003e-02
8.6300e+02,6.2446e-02
8.6400e+02,3.8971e-02
8.6500e+02,4.0831e-02
8.6600e+02,5.3624e-02
8.6700e+02,3.6738e-02
8.6800e+02,3.9038e-02
8.6900e+02,4.7213e-02
8.7000e+02,3.4744e-02
8.7100e+02,3.7717e-02
8.7200e+02,4.2333e-02
8.7300e+02,3.3288e-02
8.7400e+02,3.6340e-02
